year,pcode,zone_name,level,parent_pcode,sector,sub_sector,volume,unit,surface_area,yield,producer_count,average_price,description
2024,CM0020703,Yaoundé III,ARRONDISSEMENT,CM00207,Agriculture,Maïs,3453,Tonnes,1298,2.66,2063,279,Production de Maïs en 2024
2024,CM0020703,Yaoundé III,ARRONDISSEMENT,CM00207,Agriculture,Manioc,4075,Tonnes,344,11.84,2272,164,Production de Manioc en 2024
2024,CM0020703,Yaoundé III,ARRONDISSEMENT,CM00207,Agriculture,Banane,2867,Tonnes,180,15.91,1501,240,Production de Banane en 2024
2024,CM0020703,Yaoundé III,ARRONDISSEMENT,CM00207,Agriculture,Arachide,2863,Tonnes,2219,1.29,1622,598,Production de Arachide en 2024
2024,CM0020703,Yaoundé III,ARRONDISSEMENT,CM00207,Agriculture,Palmier à huile,2833,Tonnes,362,7.82,1660,103,Production de Palmier à huile en 2024
2024,CM0020703,Yaoundé III,ARRONDISSEMENT,CM00207,Agriculture,Ananas,2951,Tonnes,140,20.93,1759,180,Production de Ananas en 2024
2024,CM0020703,Yaoundé III,ARRONDISSEMENT,CM00207,Elevage,Volailles,2542,Têtes,0,0,253,4100,Production de Volailles en 2024
2024,CM0020703,Yaoundé III,ARRONDISSEMENT,CM00207,Elevage,Porcins,3509,Têtes,0,0,309,58988,Production de Porcins en 2024
2024,CM0020703,Yaoundé III,ARRONDISSEMENT,CM00207,Peche,Pêche Continentale,3055,Tonnes,0,0,1287,1696,Production de Pêche Continentale en 2024
2024,CM0020703,Yaoundé III,ARRONDISSEMENT,CM00207,Peche,Aquaculture,3000,Tonnes,0,0,1222,2853,Production de Aquaculture en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Agriculture,Cacao,3286,Tonnes,6085,0.54,1954,1676,Production de Cacao en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Agriculture,Café,3901,Tonnes,10836,0.36,2195,1348,Production de Café en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Agriculture,Maïs,2738,Tonnes,1145,2.39,1267,284,Production de Maïs en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Agriculture,Manioc,3676,Tonnes,294,12.5,2056,170,Production de Manioc en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Agriculture,Banane,3629,Tonnes,247,14.65,1469,219,Production de Banane en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Agriculture,Arachide,2822,Tonnes,2391,1.18,1283,568,Production de Arachide en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Agriculture,Palmier à huile,2856,Tonnes,342,8.33,1581,108,Production de Palmier à huile en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Agriculture,Ananas,2817,Tonnes,143,19.62,1532,168,Production de Ananas en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Elevage,Volailles,3521,Têtes,0,0,300,4189,Production de Volailles en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Elevage,Porcins,3200,Têtes,0,0,365,59146,Production de Porcins en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Peche,Pêche Continentale,2713,Tonnes,0,0,1367,1715,Production de Pêche Continentale en 2024
2024,CM0020704,Yaoundé IV,ARRONDISSEMENT,CM00207,Peche,Aquaculture,3106,Tonnes,0,0,1326,2859,Production de Aquaculture en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Agriculture,Cacao,22007,Tonnes,46823,0.47,11910,1733,Production de Cacao en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Agriculture,Café,16685,Tonnes,40695,0.41,7028,1413,Production de Café en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Agriculture,Maïs,13439,Tonnes,5553,2.42,6972,289,Production de Maïs en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Agriculture,Manioc,21859,Tonnes,1781,12.27,10416,167,Production de Manioc en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Agriculture,Banane,21647,Tonnes,1591,13.6,8745,230,Production de Banane en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Agriculture,Arachide,13824,Tonnes,12454,1.11,5809,603,Production de Arachide en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Agriculture,Palmier à huile,12628,Tonnes,1551,8.14,5650,107,Production de Palmier à huile en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Agriculture,Ananas,21253,Tonnes,1014,20.95,12582,180,Production de Ananas en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Elevage,Volailles,21300,Têtes,0,0,1738,3975,Production de Volailles en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Elevage,Porcins,13468,Têtes,0,0,1294,57768,Production de Porcins en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Peche,Pêche Continentale,16498,Tonnes,0,0,7727,1804,Production de Pêche Continentale en 2024
2024,CM00208,Nyong-et-Kéllé,DEPARTEMENT,CM002,Peche,Aquaculture,16240,Tonnes,0,0,6656,2778,Production de Aquaculture en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Agriculture,Cacao,4325,Tonnes,9010,0.48,2404,1703,Production de Cacao en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Agriculture,Café,3438,Tonnes,7995,0.43,1923,1416,Production de Café en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Agriculture,Maïs,2960,Tonnes,1275,2.32,1287,285,Production de Maïs en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Agriculture,Manioc,3326,Tonnes,260,12.77,1553,164,Production de Manioc en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Agriculture,Banane,2829,Tonnes,199,14.21,1243,239,Production de Banane en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Agriculture,Arachide,3461,Tonnes,2836,1.22,1797,581,Production de Arachide en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Agriculture,Palmier à huile,4320,Tonnes,540,8.0,2340,102,Production de Palmier à huile en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Agriculture,Ananas,2822,Tonnes,156,18.05,1497,164,Production de Ananas en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Elevage,Volailles,2462,Têtes,0,0,234,3948,Production de Volailles en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Elevage,Porcins,2719,Têtes,0,0,276,60149,Production de Porcins en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Peche,Pêche Continentale,2830,Tonnes,0,0,1331,1804,Production de Pêche Continentale en 2024
2024,CM0020801,Eséka,ARRONDISSEMENT,CM00208,Peche,Aquaculture,4062,Tonnes,0,0,1838,2901,Production de Aquaculture en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Agriculture,Cacao,4183,Tonnes,8366,0.5,2003,1671,Production de Cacao en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Agriculture,Café,3628,Tonnes,10077,0.36,1814,1437,Production de Café en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Agriculture,Maïs,2523,Tonnes,977,2.58,1471,283,Production de Maïs en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Agriculture,Manioc,3774,Tonnes,348,10.82,1753,176,Production de Manioc en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Agriculture,Banane,3531,Tonnes,220,16.01,2112,236,Production de Banane en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Agriculture,Arachide,3648,Tonnes,3377,1.08,1697,547,Production de Arachide en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Agriculture,Palmier à huile,2846,Tonnes,369,7.7,1543,100,Production de Palmier à huile en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Agriculture,Ananas,4154,Tonnes,229,18.09,2139,179,Production de Ananas en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Elevage,Volailles,3578,Têtes,0,0,286,4162,Production de Volailles en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Elevage,Porcins,2430,Têtes,0,0,255,58784,Production de Porcins en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Peche,Pêche Continentale,3032,Tonnes,0,0,1219,1673,Production de Pêche Continentale en 2024
2024,CM0020802,Makak,ARRONDISSEMENT,CM00208,Peche,Aquaculture,2502,Tonnes,0,0,1085,2892,Production de Aquaculture en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Agriculture,Cacao,19194,Tonnes,37635,0.51,9451,1666,Production de Cacao en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Agriculture,Café,18942,Tonnes,48569,0.39,8174,1331,Production de Café en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Agriculture,Maïs,12745,Tonnes,5244,2.43,7020,298,Production de Maïs en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Agriculture,Manioc,13456,Tonnes,1089,12.35,7976,172,Production de Manioc en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Agriculture,Banane,16237,Tonnes,1126,14.41,8006,233,Production de Banane en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Agriculture,Arachide,19671,Tonnes,16257,1.21,11605,565,Production de Arachide en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Agriculture,Palmier à huile,16229,Tonnes,2067,7.85,7189,105,Production de Palmier à huile en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Agriculture,Ananas,22209,Tonnes,1179,18.83,9718,171,Production de Ananas en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Elevage,Volailles,14701,Têtes,0,0,1468,3919,Production de Volailles en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Elevage,Porcins,20867,Têtes,0,0,1738,54856,Production de Porcins en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Peche,Pêche Continentale,16317,Tonnes,0,0,9414,1753,Production de Pêche Continentale en 2024
2024,CM00209,Nyong-et-Mfoumou,DEPARTEMENT,CM002,Peche,Aquaculture,20142,Tonnes,0,0,8151,2939,Production de Aquaculture en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Agriculture,Cacao,4330,Tonnes,8169,0.53,2592,1810,Production de Cacao en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Agriculture,Café,3524,Tonnes,8195,0.43,1921,1381,Production de Café en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Agriculture,Maïs,3606,Tonnes,1554,2.32,1858,301,Production de Maïs en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Agriculture,Manioc,2595,Tonnes,211,12.27,1089,177,Production de Manioc en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Agriculture,Banane,3786,Tonnes,252,15.02,2111,220,Production de Banane en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Agriculture,Arachide,2989,Tonnes,2668,1.12,1262,568,Production de Arachide en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Agriculture,Palmier à huile,2975,Tonnes,361,8.24,1381,101,Production de Palmier à huile en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Agriculture,Ananas,3182,Tonnes,151,20.98,1880,173,Production de Ananas en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Elevage,Volailles,2486,Têtes,0,0,200,3880,Production de Volailles en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Elevage,Porcins,3701,Têtes,0,0,432,55430,Production de Porcins en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Peche,Pêche Continentale,2644,Tonnes,0,0,1355,1758,Production de Pêche Continentale en 2024
2024,CM0020901,Akonolinga,ARRONDISSEMENT,CM00209,Peche,Aquaculture,3184,Tonnes,0,0,1840,2832,Production de Aquaculture en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Agriculture,Cacao,3721,Tonnes,7752,0.48,1928,1672,Production de Cacao en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Agriculture,Café,2839,Tonnes,7471,0.38,1308,1429,Production de Café en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Agriculture,Maïs,4431,Tonnes,1623,2.73,2370,275,Production de Maïs en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Agriculture,Manioc,4036,Tonnes,321,12.57,1754,175,Production de Manioc en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Agriculture,Banane,3814,Tonnes,232,16.38,1795,227,Production de Banane en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Agriculture,Arachide,3447,Tonnes,3023,1.14,1798,574,Production de Arachide en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Agriculture,Palmier à huile,2685,Tonnes,327,8.2,1500,103,Production de Palmier à huile en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Agriculture,Ananas,3801,Tonnes,199,19.01,2124,175,Production de Ananas en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Elevage,Volailles,3658,Têtes,0,0,342,3892,Production de Volailles en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Elevage,Porcins,4297,Têtes,0,0,479,59541,Production de Porcins en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Peche,Pêche Continentale,4080,Tonnes,0,0,2301,1779,Production de Pêche Continentale en 2024
2024,CM0020902,Endom,ARRONDISSEMENT,CM00209,Peche,Aquaculture,2433,Tonnes,0,0,1161,2844,Production de Aquaculture en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Agriculture,Cacao,19067,Tonnes,39722,0.48,7696,1721,Production de Cacao en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Agriculture,Café,22266,Tonnes,57092,0.39,10915,1428,Production de Café en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Agriculture,Maïs,17104,Tonnes,7186,2.38,9078,292,Production de Maïs en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Agriculture,Manioc,19367,Tonnes,1694,11.43,11307,167,Production de Manioc en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Agriculture,Banane,17919,Tonnes,1155,15.51,8772,224,Production de Banane en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Agriculture,Arachide,14084,Tonnes,12463,1.13,5794,555,Production de Arachide en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Agriculture,Palmier à huile,15481,Tonnes,1964,7.88,8859,106,Production de Palmier à huile en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Agriculture,Ananas,12642,Tonnes,663,19.06,7073,176,Production de Ananas en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Elevage,Volailles,15159,Têtes,0,0,1449,4186,Production de Volailles en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Elevage,Porcins,13484,Têtes,0,0,1238,57868,Production de Porcins en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Peche,Pêche Continentale,17783,Tonnes,0,0,8552,1762,Production de Pêche Continentale en 2024
2024,CM00210,Nyong-et-So'o,DEPARTEMENT,CM002,Peche,Aquaculture,21366,Tonnes,0,0,9285,2937,Production de Aquaculture en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Agriculture,Cacao,3247,Tonnes,6908,0.47,1353,1639,Production de Cacao en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Agriculture,Café,3365,Tonnes,8207,0.41,1820,1439,Production de Café en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Agriculture,Maïs,2695,Tonnes,1109,2.43,1445,280,Production de Maïs en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Agriculture,Manioc,3409,Tonnes,313,10.87,1580,167,Production de Manioc en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Agriculture,Banane,3431,Tonnes,240,14.24,1771,225,Production de Banane en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Agriculture,Arachide,2646,Tonnes,2223,1.19,1206,584,Production de Arachide en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Agriculture,Palmier à huile,2985,Tonnes,351,8.5,1414,105,Production de Palmier à huile en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Agriculture,Ananas,4448,Tonnes,204,21.77,2079,169,Production de Ananas en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Elevage,Volailles,3195,Têtes,0,0,381,4040,Production de Volailles en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Elevage,Porcins,3454,Têtes,0,0,351,58024,Production de Porcins en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Peche,Pêche Continentale,3880,Tonnes,0,0,1591,1730,Production de Pêche Continentale en 2024
2024,CM0021001,Mbalmayo,ARRONDISSEMENT,CM00210,Peche,Aquaculture,2920,Tonnes,0,0,1429,2952,Production de Aquaculture en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Agriculture,Cacao,3892,Tonnes,7942,0.49,1826,1652,Production de Cacao en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Agriculture,Café,2877,Tonnes,7376,0.39,1236,1358,Production de Café en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Agriculture,Maïs,2776,Tonnes,1047,2.65,1174,282,Production de Maïs en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Agriculture,Manioc,3906,Tonnes,345,11.31,2099,170,Production de Manioc en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Agriculture,Banane,3967,Tonnes,292,13.58,1972,219,Production de Banane en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Agriculture,Arachide,2441,Tonnes,2034,1.2,1099,599,Production de Arachide en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Agriculture,Palmier à huile,3220,Tonnes,378,8.51,1826,106,Production de Palmier à huile en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Agriculture,Ananas,2680,Tonnes,128,20.92,1519,169,Production de Ananas en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Elevage,Volailles,3524,Têtes,0,0,303,3923,Production de Volailles en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Elevage,Porcins,4335,Têtes,0,0,371,59877,Production de Porcins en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Peche,Pêche Continentale,2486,Tonnes,0,0,1286,1700,Production de Pêche Continentale en 2024
2024,CM0021002,Ngomedzap,ARRONDISSEMENT,CM00210,Peche,Aquaculture,2897,Tonnes,0,0,1324,2739,Production de Aquaculture en 2024
2024,CM003,Est,REGION,CMR,Agriculture,Cacao,92132,Tonnes,177176,0.52,50524,1738,Production de Cacao en 2024
2024,CM003,Est,REGION,CMR,Agriculture,Café,88581,Tonnes,239408,0.37,39787,1439,Production de Café en 2024
2024,CM003,Est,REGION,CMR,Agriculture,Manioc,78505,Tonnes,6692,11.73,46836,166,Production de Manioc en 2024
2024,CM003,Est,REGION,CMR,Agriculture,Arachide,109738,Tonnes,89217,1.23,57222,549,Production de Arachide en 2024
2024,CM003,Est,REGION,CMR,Elevage,Bovins,68926,Têtes,0,0,5557,442906,Production de Bovins en 2024
2024,CM003,Est,REGION,CMR,Peche,Pêche Continentale,113854,Tonnes,0,0,49232,1728,Production de Pêche Continentale en 2024
2024,CM00301,Boumba-et-Ngoko,DEPARTEMENT,CM003,Agriculture,Cacao,13963,Tonnes,28495,0.49,7517,1787,Production de Cacao en 2024
2024,CM00301,Boumba-et-Ngoko,DEPARTEMENT,CM003,Agriculture,Café,21405,Tonnes,54884,0.39,11096,1336,Production de Café en 2024
2024,CM00301,Boumba-et-Ngoko,DEPARTEMENT,CM003,Agriculture,Manioc,16996,Tonnes,1366,12.44,8291,167,Production de Manioc en 2024
2024,CM00301,Boumba-et-Ngoko,DEPARTEMENT,CM003,Agriculture,Arachide,18926,Tonnes,17205,1.1,8381,583,Production de Arachide en 2024
2024,CM00301,Boumba-et-Ngoko,DEPARTEMENT,CM003,Elevage,Bovins,21071,Têtes,0,0,1945,460537,Production de Bovins en 2024
2024,CM00301,Boumba-et-Ngoko,DEPARTEMENT,CM003,Peche,Pêche Continentale,17103,Tonnes,0,0,9124,1720,Production de Pêche Continentale en 2024
2024,CM0030101,Yokadouma,ARRONDISSEMENT,CM00301,Agriculture,Cacao,2610,Tonnes,5117,0.51,1482,1755,Production de Cacao en 2024
2024,CM0030101,Yokadouma,ARRONDISSEMENT,CM00301,Agriculture,Café,4152,Tonnes,9885,0.42,2145,1379,Production de Café en 2024
2024,CM0030101,Yokadouma,ARRONDISSEMENT,CM00301,Agriculture,Manioc,3416,Tonnes,280,12.19,1597,168,Production de Manioc en 2024
2024,CM0030101,Yokadouma,ARRONDISSEMENT,CM00301,Agriculture,Arachide,3217,Tonnes,2615,1.23,1578,584,Production de Arachide en 2024
2024,CM0030101,Yokadouma,ARRONDISSEMENT,CM00301,Elevage,Bovins,2721,Têtes,0,0,269,439349,Production de Bovins en 2024
2024,CM0030101,Yokadouma,ARRONDISSEMENT,CM00301,Peche,Pêche Continentale,2601,Tonnes,0,0,1500,1757,Production de Pêche Continentale en 2024
2024,CM0030102,Gari-Gombo,ARRONDISSEMENT,CM00301,Agriculture,Cacao,3914,Tonnes,8327,0.47,1884,1662,Production de Cacao en 2024
2024,CM0030102,Gari-Gombo,ARRONDISSEMENT,CM00301,Agriculture,Café,3856,Tonnes,9640,0.4,1608,1438,Production de Café en 2024
2024,CM0030102,Gari-Gombo,ARRONDISSEMENT,CM00301,Agriculture,Manioc,3871,Tonnes,299,12.94,2225,179,Production de Manioc en 2024
2024,CM0030102,Gari-Gombo,ARRONDISSEMENT,CM00301,Agriculture,Arachide,2932,Tonnes,2255,1.3,1583,576,Production de Arachide en 2024
2024,CM0030102,Gari-Gombo,ARRONDISSEMENT,CM00301,Elevage,Bovins,4469,Têtes,0,0,495,482477,Production de Bovins en 2024
2024,CM0030102,Gari-Gombo,ARRONDISSEMENT,CM00301,Peche,Pêche Continentale,3842,Tonnes,0,0,2166,1780,Production de Pêche Continentale en 2024
2024,CM00302,Haut-Nyong,DEPARTEMENT,CM003,Agriculture,Cacao,13900,Tonnes,27800,0.5,6517,1653,Production de Cacao en 2024
2024,CM00302,Haut-Nyong,DEPARTEMENT,CM003,Agriculture,Café,13020,Tonnes,32550,0.4,5519,1366,Production de Café en 2024
2024,CM00302,Haut-Nyong,DEPARTEMENT,CM003,Agriculture,Manioc,21438,Tonnes,1635,13.11,11359,177,Production de Manioc en 2024
2024,CM00302,Haut-Nyong,DEPARTEMENT,CM003,Agriculture,Arachide,13457,Tonnes,12233,1.1,6577,554,Production de Arachide en 2024
2024,CM00302,Haut-Nyong,DEPARTEMENT,CM003,Elevage,Bovins,21813,Têtes,0,0,2093,462034,Production de Bovins en 2024
2024,CM00302,Haut-Nyong,DEPARTEMENT,CM003,Peche,Pêche Continentale,13023,Tonnes,0,0,6276,1677,Production de Pêche Continentale en 2024
2024,CM0030201,Abong-Mbang,ARRONDISSEMENT,CM00302,Agriculture,Cacao,4479,Tonnes,8782,0.51,2608,1686,Production de Cacao en 2024
2024,CM0030201,Abong-Mbang,ARRONDISSEMENT,CM00302,Agriculture,Café,3007,Tonnes,6834,0.44,1737,1380,Production de Café en 2024
2024,CM0030201,Abong-Mbang,ARRONDISSEMENT,CM00302,Agriculture,Manioc,4172,Tonnes,352,11.84,1807,180,Production de Manioc en 2024
2024,CM0030201,Abong-Mbang,ARRONDISSEMENT,CM00302,Agriculture,Arachide,3874,Tonnes,3428,1.13,2149,567,Production de Arachide en 2024
2024,CM0030201,Abong-Mbang,ARRONDISSEMENT,CM00302,Elevage,Bovins,2448,Têtes,0,0,245,441074,Production de Bovins en 2024
2024,CM0030201,Abong-Mbang,ARRONDISSEMENT,CM00302,Peche,Pêche Continentale,2853,Tonnes,0,0,1481,1713,Production de Pêche Continentale en 2024
2024,CM0030202,Doumaintang,ARRONDISSEMENT,CM00302,Agriculture,Cacao,4194,Tonnes,8559,0.49,2293,1790,Production de Cacao en 2024
2024,CM0030202,Doumaintang,ARRONDISSEMENT,CM00302,Agriculture,Café,4364,Tonnes,10910,0.4,2294,1432,Production de Café en 2024
2024,CM0030202,Doumaintang,ARRONDISSEMENT,CM00302,Agriculture,Manioc,4364,Tonnes,396,11.02,2599,176,Production de Manioc en 2024
2024,CM0030202,Doumaintang,ARRONDISSEMENT,CM00302,Agriculture,Arachide,2541,Tonnes,2065,1.23,1368,584,Production de Arachide en 2024
2024,CM0030202,Doumaintang,ARRONDISSEMENT,CM00302,Elevage,Bovins,3056,Têtes,0,0,365,454726,Production de Bovins en 2024
2024,CM0030202,Doumaintang,ARRONDISSEMENT,CM00302,Peche,Pêche Continentale,3152,Tonnes,0,0,1828,1708,Production de Pêche Continentale en 2024
2024,CM0030203,Lomié,ARRONDISSEMENT,CM00302,Agriculture,Cacao,4071,Tonnes,7982,0.51,2196,1743,Production de Cacao en 2024
2024,CM0030203,Lomié,ARRONDISSEMENT,CM00302,Agriculture,Café,2650,Tonnes,6022,0.44,1144,1317,Production de Café en 2024
2024,CM0030203,Lomié,ARRONDISSEMENT,CM00302,Agriculture,Manioc,4305,Tonnes,384,11.19,1846,170,Production de Manioc en 2024
2024,CM0030203,Lomié,ARRONDISSEMENT,CM00302,Agriculture,Arachide,2650,Tonnes,2103,1.26,1182,566,Production de Arachide en 2024
2024,CM0030203,Lomié,ARRONDISSEMENT,CM00302,Elevage,Bovins,2678,Têtes,0,0,277,443239,Production de Bovins en 2024
2024,CM0030203,Lomié,ARRONDISSEMENT,CM00302,Peche,Pêche Continentale,4247,Tonnes,0,0,2323,1764,Production de Pêche Continentale en 2024
2024,CM00303,Kadey,DEPARTEMENT,CM003,Agriculture,Cacao,18855,Tonnes,40989,0.46,9445,1676,Production de Cacao en 2024
2024,CM00303,Kadey,DEPARTEMENT,CM003,Agriculture,Café,19994,Tonnes,48765,0.41,10815,1348,Production de Café en 2024
2024,CM00303,Kadey,DEPARTEMENT,CM003,Agriculture,Manioc,16360,Tonnes,1378,11.87,9559,178,Production de Manioc en 2024
2024,CM00303,Kadey,DEPARTEMENT,CM003,Agriculture,Arachide,17848,Tonnes,14393,1.24,10508,598,Production de Arachide en 2024
2024,CM00303,Kadey,DEPARTEMENT,CM003,Elevage,Bovins,21014,Têtes,0,0,2000,471259,Production de Bovins en 2024
